,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
37623,4,14,13,213,97,89
37624,22,145,699,910,442,89
37625,1,9,66,910,442,89
37626,22,145,699,910,442,89
37627,3,16,297,273,442,89
37628,5,91,225,910,442,89
37629,5,22,151,910,442,89
37630,1,1,699,910,442,89
37631,22,145,699,910,442,89
37632,22,145,699,910,442,89
37633,22,145,699,910,442,89
37634,14,82,178,147,111,17
37635,22,145,699,910,442,89
37636,22,145,699,910,442,89
37637,4,14,69,435,442,89
37638,22,145,699,910,442,89
37639,22,145,699,910,442,89
37640,4,42,63,73,442,89
37641,22,145,699,910,442,89
37642,4,42,63,197,442,89
37643,12,30,130,138,442,89
37644,22,145,699,910,442,89
37645,22,145,699,910,442,89
37646,4,47,110,910,442,89
37647,22,145,699,910,442,89
37648,22,145,699,910,442,89
37649,2,2,47,74,118,89
37650,14,41,166,363,442,89
37651,6,21,699,910,442,89
37652,22,145,699,910,442,89
37653,22,145,699,910,442,89
37654,22,145,699,910,442,89
37655,22,145,699,910,442,89
37656,22,145,699,910,442,89
37657,22,145,699,910,442,89
37658,3,8,77,910,442,89
37659,4,103,290,910,442,89
37660,5,73,149,910,442,89
37661,22,145,699,910,442,89
37662,22,145,699,910,442,89
37663,2,2,1,98,442,89
37664,3,3,2,2,442,89
37665,10,25,45,77,442,89
37666,8,33,699,910,442,89
37667,11,66,310,610,442,89
37668,22,145,699,910,442,89
37669,4,14,38,284,442,89
37670,22,145,699,910,442,89
37671,4,14,13,8,2,89
37672,3,3,2,2,442,89
37673,22,145,699,910,442,89
37674,1,9,73,910,442,89
37675,22,145,699,910,442,89
37676,4,48,186,910,442,89
37677,1,1,699,910,442,89
37678,3,8,7,910,442,89
37679,1,9,66,910,442,89
37680,3,3,2,2,442,89
37681,3,12,67,54,62,89
37682,1,9,14,910,442,89
37683,11,27,265,910,442,89
37684,12,30,361,377,442,89
37685,1,1,699,910,442,89
37686,2,20,19,137,442,89
37687,12,30,37,28,9,89
37688,5,59,107,910,442,89
37689,3,12,270,256,102,89
37690,1,17,143,910,442,89
37691,2,2,1,75,20,2
37692,2,2,47,27,442,89
37693,22,145,699,910,442,89
37694,4,14,13,6,442,89
37695,22,145,699,910,442,89
37696,22,145,699,910,442,89
37697,22,145,699,910,442,89
37698,4,5,26,48,442,89
37699,8,37,699,910,442,89
37700,22,145,699,910,442,89
37701,22,145,699,910,442,89
37702,5,39,62,910,442,89
37703,8,63,113,910,442,89
37704,22,145,699,910,442,89
37705,22,145,699,910,442,89
37706,22,145,699,910,442,89
37707,22,145,699,910,442,89
37708,9,31,39,272,442,89
37709,1,9,14,910,442,89
37710,1,9,14,910,442,89
37711,2,2,47,27,442,89
37712,8,37,699,910,442,89
37713,4,26,385,724,442,89
37714,22,145,699,910,442,89
37715,10,25,45,24,442,89
37716,22,145,699,910,442,89
37717,1,9,66,910,442,89
37718,22,145,699,910,442,89
37719,17,55,603,910,442,89
37720,13,61,109,910,442,89
37721,2,2,47,27,442,89
37722,9,31,89,70,442,89
37723,4,38,58,159,117,89
37724,22,145,699,910,442,89
37725,5,73,149,910,442,89
37726,22,145,699,910,442,89
37727,22,145,699,910,442,89
37728,5,45,97,910,442,89
37729,22,145,699,910,442,89
37730,22,145,699,910,442,89
37731,10,25,45,51,12,1
37732,3,8,77,910,442,89
37733,3,3,2,2,442,89
37734,4,14,59,41,34,89
37735,11,27,134,910,442,89
37736,5,45,245,910,442,89
37737,22,145,699,910,442,89
37738,1,9,73,910,442,89
37739,22,145,699,910,442,89
37740,8,11,102,910,442,89
37741,1,23,22,910,442,89
37742,22,145,699,910,442,89
37743,5,45,245,910,442,89
37744,11,27,604,910,442,89
37745,22,145,699,910,442,89
37746,4,5,26,48,442,89
37747,22,145,699,910,442,89
37748,22,145,699,910,442,89
37749,1,1,699,910,442,89
37750,22,145,699,910,442,89
37751,22,145,699,910,442,89
37752,2,2,1,9,3,89
37753,22,145,699,910,442,89
37754,22,145,699,910,442,89
37755,22,145,699,910,442,89
37756,4,28,76,910,442,89
37757,22,145,699,910,442,89
37758,22,145,699,910,442,89
37759,22,145,699,910,442,89
37760,22,145,699,910,442,89
37761,4,38,311,288,123,89
37762,4,14,13,134,442,89
37763,22,145,699,910,442,89
37764,1,1,699,910,442,89
37765,3,18,25,438,442,89
37766,22,145,699,910,442,89
37767,22,145,699,910,442,89
37768,22,145,699,910,442,89
37769,22,145,699,910,442,89
37770,22,145,699,910,442,89
37771,14,82,178,151,55,7
37772,22,145,699,910,442,89
37773,22,145,699,910,442,89
37774,22,145,699,910,442,89
37775,22,145,699,910,442,89
37776,22,145,699,910,442,89
37777,22,145,699,910,442,89
37778,22,145,699,910,442,89
37779,22,145,699,910,442,89
37780,22,145,699,910,442,89
37781,22,145,699,910,442,89
37782,22,145,699,910,442,89
37783,22,145,699,910,442,89
37784,3,3,2,5,1,89
37785,22,145,699,910,442,89
37786,22,145,699,910,442,89
37787,3,12,67,84,51,89
37788,22,145,699,910,442,89
37789,8,11,43,910,442,89
37790,1,1,699,910,442,89
37791,3,3,2,2,442,89
37792,22,145,699,910,442,89
37793,22,145,699,910,442,89
37794,5,45,590,910,442,89
37795,3,43,86,69,18,89
37796,3,3,2,2,442,89
37797,1,1,699,910,442,89
37798,22,145,699,910,442,89
37799,8,84,442,910,442,89
37800,8,24,23,910,442,89
37801,5,40,605,910,442,89
37802,22,145,699,910,442,89
37803,3,3,2,2,442,89
37804,22,145,699,910,442,89
37805,12,30,37,65,73,29
37806,22,145,699,910,442,89
37807,22,145,699,910,442,89
37808,22,145,699,910,442,89
37809,22,145,699,910,442,89
37810,4,14,13,46,442,89
37811,22,145,699,910,442,89
37812,22,145,699,910,442,89
37813,22,145,699,910,442,89
37814,4,5,26,48,442,89
37815,22,145,699,910,442,89
37816,1,9,49,31,442,89
37817,13,35,243,216,442,89
37818,22,145,699,910,442,89
37819,4,14,13,176,442,89
37820,22,145,699,910,442,89
37821,4,28,175,141,442,89
37822,8,11,28,910,442,89
37823,22,145,699,910,442,89
37824,10,25,330,326,237,89
37825,12,30,145,910,442,89
37826,1,1,699,910,442,89
37827,3,12,120,100,442,89
37828,22,145,699,910,442,89
37829,12,30,291,484,217,89
37830,22,145,699,910,442,89
37831,4,42,63,197,442,89
37832,4,14,13,25,442,89
37833,4,14,13,83,442,89
37834,1,9,49,436,442,89
37835,22,145,699,910,442,89
37836,4,42,63,73,442,89
37837,7,98,699,910,442,89
37838,22,145,699,910,442,89
37839,22,145,699,910,442,89
37840,22,145,699,910,442,89
37841,22,145,699,910,442,89
37842,22,145,699,910,442,89
37843,22,145,699,910,442,89
37844,3,3,2,2,442,89
37845,22,145,699,910,442,89
37846,22,145,699,910,442,89
37847,1,1,699,910,442,89
37848,1,9,66,910,442,89
37849,4,4,3,910,442,89
37850,22,145,699,910,442,89
37851,18,123,467,910,442,89
37852,22,145,699,910,442,89
37853,22,145,699,910,442,89
37854,22,145,699,910,442,89
37855,1,1,699,910,442,89
37856,22,145,699,910,442,89
37857,4,28,33,18,442,89
37858,22,145,699,910,442,89
37859,17,65,606,725,442,89
37860,10,25,45,181,442,89
37861,1,1,699,910,442,89
37862,8,24,23,910,442,89
37863,22,145,699,910,442,89
37864,1,9,49,31,442,89
37865,1,9,66,910,442,89
37866,4,14,13,11,442,89
37867,4,38,58,40,442,89
37868,22,145,699,910,442,89
37869,3,12,67,119,44,89
37870,22,145,699,910,442,89
37871,22,145,699,910,442,89
37872,22,145,699,910,442,89
37873,22,145,699,910,442,89
37874,22,145,699,910,442,89
37875,1,23,22,910,442,89
37876,22,145,699,910,442,89
37877,2,2,1,98,442,89
37878,8,15,375,394,442,89
37879,22,145,699,910,442,89
37880,1,9,8,910,442,89
37881,22,145,699,910,442,89
37882,22,145,699,910,442,89
37883,4,28,76,910,442,89
37884,22,145,699,910,442,89
37885,5,45,173,910,442,89
37886,3,18,18,400,442,89
37887,4,28,76,910,442,89
37888,4,5,125,910,442,89
37889,22,145,699,910,442,89
37890,4,14,38,726,442,89
37891,4,47,110,910,442,89
37892,22,145,699,910,442,89
37893,4,14,116,99,442,89
37894,3,3,2,2,442,89
37895,22,145,699,910,442,89
37896,1,17,143,910,442,89
37897,3,3,2,2,442,89
37898,22,145,699,910,442,89
37899,9,31,84,66,442,89
37900,8,50,91,910,442,89
37901,22,145,699,910,442,89
37902,22,145,699,910,442,89
37903,22,145,699,910,442,89
37904,22,145,699,910,442,89
37905,22,145,699,910,442,89
37906,11,27,100,82,442,89
37907,22,145,699,910,442,89
37908,4,28,181,910,442,89
37909,5,39,62,910,442,89
37910,22,145,699,910,442,89
37911,3,8,77,910,442,89
37912,22,145,699,910,442,89
37913,1,9,49,31,442,89
37914,22,145,699,910,442,89
37915,22,145,699,910,442,89
37916,17,65,131,715,442,89
37917,22,145,699,910,442,89
37918,22,145,699,910,442,89
37919,22,145,699,910,442,89
37920,3,18,18,7,442,89
37921,1,1,699,910,442,89
37922,4,28,175,238,442,89
37923,22,145,699,910,442,89
37924,3,18,18,7,442,89
37925,1,9,49,31,442,89
37926,12,30,291,352,224,89
37927,8,24,23,910,442,89
37928,2,2,47,74,122,89
37929,22,145,699,910,442,89
37930,22,145,699,910,442,89
37931,22,145,699,910,442,89
37932,22,145,699,910,442,89
37933,22,145,699,910,442,89
37934,22,145,699,910,442,89
37935,22,145,699,910,442,89
37936,3,49,127,106,38,89
37937,22,145,699,910,442,89
37938,22,145,699,910,442,89
37939,4,5,26,14,442,89
37940,22,145,699,910,442,89
37941,5,53,420,910,442,89
37942,4,14,59,41,34,89
37943,15,46,607,910,442,89
37944,22,145,699,910,442,89
37945,22,145,699,910,442,89
37946,8,37,699,910,442,89
37947,22,145,699,910,442,89
37948,22,145,699,910,442,89
37949,22,145,699,910,442,89
37950,22,145,699,910,442,89
37951,22,145,699,910,442,89
37952,4,42,63,73,442,89
37953,4,14,13,79,442,89
37954,10,25,24,314,132,28
37955,1,9,66,910,442,89
37956,1,9,66,910,442,89
37957,8,11,28,910,442,89
37958,17,65,224,573,442,89
37959,2,2,70,57,442,89
37960,22,145,699,910,442,89
37961,9,31,54,36,442,89
37962,4,4,3,910,442,89
37963,13,35,243,216,442,89
37964,5,40,346,910,442,89
37965,9,31,39,272,442,89
37966,22,145,699,910,442,89
37967,3,3,2,2,442,89
37968,4,42,63,73,442,89
37969,19,71,146,124,442,89
37970,4,14,13,25,442,89
37971,22,145,699,910,442,89
37972,11,27,134,910,442,89
37973,22,145,699,910,442,89
37974,22,145,699,910,442,89
37975,1,29,179,910,442,89
37976,22,145,699,910,442,89
37977,3,3,2,2,442,89
37978,3,18,18,7,442,89
37979,8,24,206,910,442,89
37980,22,145,699,910,442,89
37981,22,145,699,910,442,89
37982,22,145,699,910,442,89
37983,22,145,699,910,442,89
37984,22,145,699,910,442,89
37985,22,145,699,910,442,89
37986,5,6,103,910,442,89
37987,1,1,699,910,442,89
37988,22,145,699,910,442,89
37989,6,21,699,910,442,89
37990,2,2,47,27,442,89
37991,22,145,699,910,442,89
37992,22,145,699,910,442,89
37993,22,145,699,910,442,89
37994,22,145,699,910,442,89
37995,22,145,699,910,442,89
37996,22,145,699,910,442,89
37997,1,9,8,910,442,89
37998,3,12,67,54,62,89
37999,1,1,699,910,442,89
38000,22,145,699,910,442,89
38001,3,8,77,910,442,89
38002,22,145,699,910,442,89
38003,4,14,38,249,442,89
38004,8,24,206,910,442,89
38005,12,30,361,377,442,89
38006,22,145,699,910,442,89
38007,22,145,699,910,442,89
38008,1,81,304,910,442,89
38009,22,145,699,910,442,89
38010,5,53,138,910,442,89
38011,11,27,327,910,442,89
38012,2,2,70,454,442,89
38013,22,145,699,910,442,89
38014,6,7,6,910,442,89
38015,22,145,699,910,442,89
38016,22,145,699,910,442,89
38017,4,28,33,18,442,89
38018,22,145,699,910,442,89
38019,22,145,699,910,442,89
38020,22,145,699,910,442,89
38021,22,145,699,910,442,89
38022,4,4,217,910,442,89
38023,22,145,699,910,442,89
38024,22,145,699,910,442,89
38025,9,31,54,457,442,89
38026,1,81,304,910,442,89
38027,22,145,699,910,442,89
38028,6,74,699,910,442,89
38029,22,145,699,910,442,89
38030,22,145,699,910,442,89
38031,22,145,699,910,442,89
38032,22,145,699,910,442,89
38033,4,38,144,122,442,89
38034,4,5,82,910,442,89
38035,22,145,699,910,442,89
38036,10,25,45,24,442,89
38037,1,1,699,910,442,89
38038,22,145,699,910,442,89
38039,2,2,287,303,442,89
38040,22,145,699,910,442,89
38041,22,145,699,910,442,89
38042,22,145,699,910,442,89
38043,13,61,363,910,442,89
38044,22,145,699,910,442,89
38045,22,145,699,910,442,89
38046,3,8,7,910,442,89
38047,5,39,62,910,442,89
38048,5,6,103,910,442,89
38049,8,24,23,910,442,89
38050,22,145,699,910,442,89
38051,22,145,699,910,442,89
38052,22,145,699,910,442,89
38053,22,145,699,910,442,89
38054,22,145,699,910,442,89
38055,3,12,270,274,442,89
38056,3,3,2,2,442,89
38057,22,145,699,910,442,89
38058,9,31,84,66,442,89
38059,22,145,699,910,442,89
38060,12,30,130,208,442,89
38061,22,145,699,910,442,89
38062,22,145,699,910,442,89
38063,2,2,47,91,442,89
38064,1,9,65,90,442,89
38065,1,9,8,910,442,89
38066,22,145,699,910,442,89
38067,22,145,699,910,442,89
38068,12,30,522,727,342,89
38069,12,30,37,28,148,89
38070,22,145,699,910,442,89
38071,1,9,66,910,442,89
38072,3,12,67,84,43,89
38073,22,145,699,910,442,89
38074,4,42,63,73,442,89
38075,3,3,2,2,442,89
38076,12,30,491,728,442,89
38077,1,1,699,910,442,89
38078,5,6,5,910,442,89
38079,5,45,245,910,442,89
38080,22,145,699,910,442,89
38081,9,31,84,66,442,89
38082,8,84,187,910,442,89
38083,22,145,699,910,442,89
38084,4,14,158,167,74,89
38085,9,31,39,272,442,89
38086,22,145,699,910,442,89
38087,3,3,2,2,442,89
38088,22,145,699,910,442,89
38089,9,31,199,250,442,89
38090,4,5,79,204,442,89
38091,3,49,560,910,442,89
38092,22,145,699,910,442,89
38093,2,2,70,221,84,89
38094,1,17,140,910,442,89
38095,8,34,41,23,442,89
38096,22,145,699,910,442,89
38097,3,16,32,910,442,89
38098,12,30,37,20,48,89
38099,4,14,13,11,442,89
38100,22,145,699,910,442,89
38101,22,145,699,910,442,89
38102,1,1,699,910,442,89
38103,4,14,13,63,442,89
38104,10,25,45,181,442,89
38105,8,15,15,910,442,89
38106,6,74,699,910,442,89
38107,1,9,49,31,442,89
38108,4,14,59,41,146,89
38109,3,12,67,80,29,89
38110,1,1,699,910,442,89
38111,4,5,455,501,442,89
38112,22,145,699,910,442,89
38113,22,145,699,910,442,89
38114,22,145,699,910,442,89
38115,22,145,699,910,442,89
38116,22,145,699,910,442,89
38117,3,12,78,60,442,89
38118,10,25,45,24,442,89
38119,9,31,54,36,442,89
38120,4,14,13,29,442,89
38121,1,9,49,31,442,89
38122,22,145,699,910,442,89
38123,22,145,699,910,442,89
38124,6,21,699,910,442,89
38125,22,145,699,910,442,89
38126,8,24,23,910,442,89
38127,16,51,699,910,442,89
38128,22,145,699,910,442,89
38129,8,11,10,910,442,89
38130,1,9,55,37,442,89
38131,22,145,699,910,442,89
38132,22,145,699,910,442,89
38133,11,64,162,910,442,89
38134,22,145,699,910,442,89
38135,22,145,699,910,442,89
38136,22,145,699,910,442,89
38137,22,145,699,910,442,89
38138,22,145,699,910,442,89
38139,22,145,699,910,442,89
38140,22,145,699,910,442,89
38141,4,14,13,8,2,89
38142,22,145,699,910,442,89
38143,22,145,699,910,442,89
38144,22,145,699,910,442,89
38145,1,1,699,910,442,89
38146,3,8,57,910,442,89
38147,22,145,699,910,442,89
38148,22,145,699,910,442,89
38149,9,31,84,66,442,89
38150,22,145,699,910,442,89
38151,2,2,1,9,3,89
38152,22,145,699,910,442,89
38153,3,3,2,5,31,89
38154,4,47,74,149,442,89
38155,1,9,14,910,442,89
38156,1,9,55,37,442,89
38157,1,1,699,910,442,89
38158,2,20,19,137,442,89
38159,22,145,699,910,442,89
38160,4,14,335,335,442,89
38161,10,25,45,51,12,1
38162,5,39,51,910,442,89
38163,5,39,51,910,442,89
38164,22,145,699,910,442,89
38165,22,145,699,910,442,89
38166,22,145,699,910,442,89
38167,4,42,63,73,442,89
38168,8,84,187,910,442,89
38169,1,17,192,910,442,89
38170,22,145,699,910,442,89
38171,3,8,77,910,442,89
38172,22,145,699,910,442,89
38173,3,58,699,910,442,89
38174,22,145,699,910,442,89
38175,1,9,66,910,442,89
38176,22,145,699,910,442,89
38177,4,14,13,176,442,89
38178,22,145,699,910,442,89
38179,1,1,699,910,442,89
38180,1,9,53,38,442,89
38181,5,45,590,910,442,89
38182,2,2,1,9,343,89
38183,22,145,699,910,442,89
38184,22,145,699,910,442,89
38185,2,2,1,9,15,89
38186,22,145,699,910,442,89
38187,22,145,699,910,442,89
38188,3,18,18,336,442,89
38189,22,145,699,910,442,89
38190,22,145,699,910,442,89
38191,22,145,699,910,442,89
38192,4,28,181,910,442,89
38193,8,33,699,910,442,89
38194,22,145,699,910,442,89
38195,22,145,699,910,442,89
38196,2,2,47,91,442,89
38197,22,145,699,910,442,89
38198,22,145,699,910,442,89
38199,1,17,169,910,442,89
38200,22,145,699,910,442,89
38201,1,9,66,910,442,89
38202,22,145,699,910,442,89
38203,22,145,699,910,442,89
38204,1,9,49,31,442,89
38205,1,23,22,910,442,89
38206,5,40,605,910,442,89
38207,3,12,67,54,14,89
38208,22,145,699,910,442,89
38209,22,145,699,910,442,89
38210,12,92,220,189,70,89
38211,22,145,699,910,442,89
38212,22,145,699,910,442,89
38213,10,25,45,88,442,89
38214,3,12,105,87,442,89
38215,1,1,699,910,442,89
38216,22,145,699,910,442,89
38217,22,145,699,910,442,89
38218,8,11,135,135,442,89
38219,22,145,699,910,442,89
38220,22,145,699,910,442,89
38221,2,2,47,27,442,89
38222,22,145,699,910,442,89
38223,22,145,699,910,442,89
38224,22,145,699,910,442,89
38225,22,145,699,910,442,89
38226,17,65,351,362,442,89
38227,22,145,699,910,442,89
38228,22,145,699,910,442,89
38229,22,145,699,910,442,89
38230,22,145,699,910,442,89
38231,22,145,699,910,442,89
38232,9,31,54,50,442,89
38233,22,145,699,910,442,89
38234,22,145,699,910,442,89
38235,4,14,38,593,442,89
38236,22,145,699,910,442,89
38237,22,145,699,910,442,89
38238,22,145,699,910,442,89
38239,8,24,228,910,442,89
38240,6,83,699,910,442,89
38241,3,3,2,2,442,89
38242,3,49,127,106,38,89
38243,2,2,1,144,178,31
38244,22,145,699,910,442,89
38245,22,145,699,910,442,89
38246,1,9,49,31,442,89
38247,1,17,192,910,442,89
38248,1,9,49,436,442,89
38249,22,145,699,910,442,89
38250,22,145,699,910,442,89
38251,11,27,134,910,442,89
38252,22,145,699,910,442,89
38253,22,145,699,910,442,89
38254,17,65,131,715,442,89
38255,22,145,699,910,442,89
38256,22,145,699,910,442,89
38257,11,27,327,910,442,89
38258,2,20,193,910,442,89
38259,22,145,699,910,442,89
38260,22,145,699,910,442,89
38261,22,145,699,910,442,89
38262,22,145,699,910,442,89
38263,22,145,699,910,442,89
38264,2,2,1,98,442,89
38265,22,145,699,910,442,89
38266,3,3,2,5,1,89
38267,22,145,699,910,442,89
38268,2,2,1,306,128,89
38269,11,27,134,910,442,89
38270,22,145,699,910,442,89
38271,4,14,158,164,253,89
38272,22,145,699,910,442,89
38273,4,14,13,176,442,89
38274,1,9,8,910,442,89
38275,1,17,17,910,442,89
38276,2,2,1,9,3,89
38277,5,6,103,910,442,89
38278,4,42,63,182,98,89
38279,22,145,699,910,442,89
38280,22,145,699,910,442,89
38281,22,145,699,910,442,89
38282,22,145,699,910,442,89
38283,22,145,699,910,442,89
38284,22,145,699,910,442,89
38285,11,27,320,910,442,89
38286,22,145,699,910,442,89
38287,4,28,33,18,442,89
38288,22,145,699,910,442,89
38289,4,28,76,910,442,89
38290,13,61,109,910,442,89
38291,22,145,699,910,442,89
38292,22,145,699,910,442,89
38293,3,18,148,721,340,89
38294,2,2,1,9,15,89
38295,9,31,89,70,442,89
38296,22,145,699,910,442,89
38297,22,145,699,910,442,89
38298,1,1,699,910,442,89
38299,12,30,130,331,442,89
38300,22,145,699,910,442,89
38301,22,145,699,910,442,89
38302,22,145,699,910,442,89
38303,22,145,699,910,442,89
38304,1,29,207,910,442,89
38305,8,15,15,910,442,89
38306,22,145,699,910,442,89
38307,4,14,116,117,442,89
38308,4,28,353,910,442,89
38309,8,24,23,910,442,89
38310,22,145,699,910,442,89
38311,22,145,699,910,442,89
38312,4,14,13,63,442,89
38313,3,49,87,910,442,89
38314,1,9,8,910,442,89
38315,4,5,26,48,442,89
38316,22,145,699,910,442,89
38317,2,2,390,910,442,89
38318,2,2,47,91,442,89
38319,10,25,45,88,442,89
38320,1,9,49,31,442,89
38321,8,15,15,910,442,89
38322,3,16,16,910,442,89
38323,22,145,699,910,442,89
38324,22,145,699,910,442,89
38325,2,2,70,221,131,89
38326,22,145,699,910,442,89
38327,22,145,699,910,442,89
38328,2,20,142,354,442,89
38329,1,1,699,910,442,89
38330,1,9,8,910,442,89
38331,9,95,278,910,442,89
38332,22,145,699,910,442,89
38333,1,17,17,910,442,89
38334,1,1,699,910,442,89
38335,22,145,699,910,442,89
38336,13,35,243,230,442,89
38337,8,24,23,910,442,89
38338,22,145,699,910,442,89
38339,22,145,699,910,442,89
38340,22,145,699,910,442,89
38341,3,49,127,106,38,89
38342,22,145,699,910,442,89
38343,10,25,45,51,58,89
38344,2,20,19,137,442,89
38345,22,145,699,910,442,89
38346,5,45,245,910,442,89
38347,4,5,72,126,442,89
38348,4,4,367,910,442,89
38349,4,14,13,8,2,89
38350,1,1,699,910,442,89
38351,8,34,93,910,442,89
38352,22,145,699,910,442,89
38353,22,145,699,910,442,89
38354,5,40,346,910,442,89
38355,22,145,699,910,442,89
38356,5,45,173,910,442,89
38357,8,15,15,910,442,89
38358,22,145,699,910,442,89
38359,22,145,699,910,442,89
38360,5,45,173,910,442,89
38361,1,1,699,910,442,89
38362,1,9,66,910,442,89
38363,22,145,699,910,442,89
38364,8,37,699,910,442,89
38365,22,145,699,910,442,89
38366,6,19,699,910,442,89
38367,22,145,699,910,442,89
38368,9,31,54,50,442,89
38369,1,23,22,910,442,89
38370,22,145,699,910,442,89
38371,1,1,699,910,442,89
38372,15,46,305,421,442,89
38373,1,9,66,910,442,89
38374,22,145,699,910,442,89
38375,22,145,699,910,442,89
38376,1,9,73,910,442,89
38377,3,12,120,100,442,89
38378,22,145,699,910,442,89
38379,22,145,699,910,442,89
38380,1,1,699,910,442,89
38381,10,25,45,62,442,89
38382,3,3,2,2,442,89
38383,1,9,66,910,442,89
38384,22,145,699,910,442,89
38385,14,82,178,151,55,7
38386,22,145,699,910,442,89
38387,22,145,699,910,442,89
38388,4,38,48,30,442,89
38389,5,39,62,910,442,89
38390,4,14,13,176,442,89
38391,8,24,23,910,442,89
38392,3,3,2,2,442,89
38393,4,42,63,73,442,89
38394,1,1,699,910,442,89
38395,3,3,2,2,442,89
38396,1,9,53,86,442,89
38397,4,5,136,910,442,89
38398,22,145,699,910,442,89
38399,5,39,51,910,442,89
38400,22,145,699,910,442,89
38401,22,145,699,910,442,89
38402,22,145,699,910,442,89
38403,22,145,699,910,442,89
38404,9,31,84,66,442,89
38405,3,16,297,273,442,89
38406,2,2,1,9,8,89
38407,22,145,699,910,442,89
38408,22,145,699,910,442,89
38409,22,145,699,910,442,89
38410,4,14,38,701,442,89
38411,22,145,699,910,442,89
38412,8,24,46,910,442,89
38413,22,145,699,910,442,89
38414,15,46,314,910,442,89
38415,22,145,699,910,442,89
